drift_event_id,control_name,control_type,severity,change_type,status,baseline_value,current_value,change_date,change_hour,operator_name,operator_email,approver_name,approver_email,change_reason,compliance_impact,is_regression,is_off_hours,risk_score,score_breakdown,classification
DRF00648,Control-66,DLP,Medium,Disable,Under_Review,enabled=True,enabled=False,2025-10-03 23:47:00,23,Charles Moore,charles.moore@company.com,Richard Park,richard.park@company.com,Security Update,NIST,True,False,75,"{""severity"": 15, ""status"": 15, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00856,Control-63,Encryption,High,Modify,Mitigated,enabled=False,enabled=False,2025-10-04 10:47:00,10,Priya Rao,priya.rao@company.com,Rajesh Smith,rajesh.smith@company.com,Policy Change,CIS,True,False,75,"{""severity"": 30, ""status"": 5, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00556,Control-39,Endpoint,Medium,Disable,Compliant,enabled=True,enabled=False,2025-10-04 17:31:00,17,Eric Thompson,eric.thompson@company.com,Ronald O'Brien,ronald.o'brien@company.com,Emergency Fix,PCI,True,False,50,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00779,Control-50,Access_Control,Critical,Rollback,Under_Review,enabled=True,enabled=False,2025-10-04 18:53:00,18,Amitabh Das,amitabh.das@company.com,David Martin,david.martin@company.com,Performance Tuning,ISO,True,False,85,"{""severity"": 40, ""status"": 15, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00559,Control-96,Access_Control,Medium,Remove,Under_Review,enabled=False,enabled=False,2025-10-05 22:05:00,22,Donald White,donald.white@company.com,William Hernandez,william.hernandez@company.com,Performance Tuning,NIST,True,False,70,"{""severity"": 15, ""status"": 15, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00772,Control-66,Cloud_Security,High,Disable,Compliant,enabled=True,enabled=False,2025-10-06 01:49:00,1,Amara Brown,amara.brown@company.com,Eric Gonzalez,eric.gonzalez@company.com,Emergency Fix,ISO,True,True,85,"{""severity"": 30, ""status"": -10, ""change_type"": 25, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00997,Control-44,Cloud_Security,Low,Remove,Under_Review,enabled=False,enabled=True,2025-10-06 10:51:00,10,Aisha Garcia,aisha.garcia@company.com,Larry Harris,larry.harris@company.com,Performance Tuning,NIST,False,False,50,"{""severity"": 5, ""status"": 15, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00502,Control-19,DLP,Low,Enable,Drifted,enabled=False,enabled=False,2025-10-07 17:14:00,17,Donald Kang,donald.kang@company.com,Aisha Hernandez,aisha.hernandez@company.com,Troubleshooting,GDPR,True,False,40,"{""severity"": 5, ""status"": 30, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00637,Control-65,Cloud_Security,High,Update,Drifted,enabled=True,enabled=False,2025-10-08 19:52:00,19,William Verma,william.verma@company.com,Jason Schmidt,jason.schmidt@company.com,Troubleshooting,,True,False,85,"{""severity"": 30, ""status"": 30, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00682,Control-52,DLP,Low,Rollback,Mitigated,enabled=True,enabled=True,2025-10-08 21:39:00,21,Daniel Anderson,daniel.anderson@company.com,Priya Hwang,priya.hwang@company.com,Security Update,CIS,False,False,20,"{""severity"": 5, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00554,Control-36,Data_Protection,High,Enable,Remediated,enabled=False,enabled=False,2025-10-09 13:26:00,13,Timothy Xu,timothy.xu@company.com,David Johnson,david.johnson@company.com,Policy Change,NIST,True,False,45,"{""severity"": 30, ""status"": -10, ""change_type"": -5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00804,Control-12,Endpoint,High,Update,Mitigated,enabled=False,enabled=True,2025-10-09 20:35:00,20,Joseph Connor,joseph.connor@company.com,Eric Williams,eric.williams@company.com,Emergency Fix,,False,False,40,"{""severity"": 30, ""status"": 5, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00869,Control-28,Endpoint,Medium,Rollback,Compliant,enabled=True,enabled=False,2025-10-10 10:39:00,10,Donald Jones,donald.jones@company.com,Ronald Singh,ronald.singh@company.com,Performance Tuning,PCI,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00975,Control-81,Network_Segmentation,High,Rollback,Under_Review,enabled=True,enabled=False,2025-10-10 15:33:00,15,Isha Liu,isha.liu@company.com,Donald Schmidt,donald.schmidt@company.com,Troubleshooting,ISO,True,False,75,"{""severity"": 30, ""status"": 15, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00962,Control-26,Access_Control,Medium,Rollback,Compliant,enabled=False,enabled=False,2025-10-10 18:29:00,18,Meera Kumar,meera.kumar@company.com,Robert Clark,robert.clark@company.com,Emergency Fix,PCI,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00609,Control-51,Vulnerability,Medium,Disable,Compliant,enabled=True,enabled=False,2025-10-10 21:44:00,21,Ryan Meyer,ryan.meyer@company.com,Fatima Clark,fatima.clark@company.com,Emergency Fix,NIST,True,False,50,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00973,Control-52,Cloud_Security,Critical,Modify,Remediated,enabled=False,enabled=True,2025-10-11 06:22:00,6,Ronald Sullivan,ronald.sullivan@company.com,Deepika Meyer,deepika.meyer@company.com,Policy Change,,False,True,50,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00959,Control-50,Firewall,Low,Enable,Remediated,enabled=True,enabled=True,2025-10-11 18:24:00,18,Fatima Williams,fatima.williams@company.com,Zainab Sullivan,zainab.sullivan@company.com,Security Update,GDPR,False,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00510,Control-73,Access_Control,High,Enable,Drifted,enabled=False,enabled=True,2025-10-13 09:06:00,9,David Iyer,david.iyer@company.com,Matthew Lee,matthew.lee@company.com,Security Update,ISO,False,False,65,"{""severity"": 30, ""status"": 30, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00544,Control-29,Access_Control,High,Remove,Mitigated,enabled=False,enabled=True,2025-10-13 22:52:00,22,Eric White,eric.white@company.com,Brian Hernandez,brian.hernandez@company.com,Policy Change,NIST,False,False,65,"{""severity"": 30, ""status"": 5, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00678,Control-50,Vulnerability,Critical,Disable,Remediated,enabled=False,enabled=False,2025-10-14 06:52:00,6,Matthew Lee,matthew.lee@company.com,Nisha Clark,nisha.clark@company.com,Policy Change,,True,True,85,"{""severity"": 40, ""status"": -10, ""change_type"": 25, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 0}",CRITICAL_DRIFT
DRF00933,Control-89,Data_Protection,Low,Modify,Under_Review,enabled=False,enabled=True,2025-10-14 15:07:00,15,Nikhil Gonzalez,nikhil.gonzalez@company.com,Anjali Becker,anjali.becker@company.com,Troubleshooting,CIS,False,False,40,"{""severity"": 5, ""status"": 15, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00894,Control-29,DLP,High,Update,Drifted,enabled=True,enabled=True,2025-10-15 05:43:00,5,Neha Choi,neha.choi@company.com,Timothy Reilly,timothy.reilly@company.com,Policy Change,GDPR,False,True,85,"{""severity"": 30, ""status"": 30, ""change_type"": 5, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00743,Control-85,Vulnerability,Low,Modify,Compliant,enabled=True,enabled=True,2025-10-15 12:35:00,12,Richard Ghosh,richard.ghosh@company.com,Rajesh Kelly,rajesh.kelly@company.com,Performance Tuning,NIST,False,False,15,"{""severity"": 5, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00673,Control-14,Data_Protection,Medium,Update,Compliant,enabled=False,enabled=False,2025-10-17 16:33:00,16,Kenneth Gonzalez,kenneth.gonzalez@company.com,Jason Sanchez,jason.sanchez@company.com,Emergency Fix,GDPR,True,False,30,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00658,Control-94,Cloud_Security,Critical,Rollback,Mitigated,enabled=True,enabled=True,2025-10-20 07:24:00,7,Robert Becker,robert.becker@company.com,Richard He,richard.he@company.com,Policy Change,GDPR,False,False,55,"{""severity"": 40, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00819,Control-95,Logging,Critical,Remove,Remediated,enabled=False,enabled=True,2025-10-20 07:34:00,7,Xiulan Iyer,xiulan.iyer@company.com,Akshay Schmidt,akshay.schmidt@company.com,Troubleshooting,,False,False,50,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00740,Control-29,DLP,Low,Rollback,Drifted,enabled=False,enabled=True,2025-10-20 23:41:00,23,Rohan Thomas,rohan.thomas@company.com,Sanjana Kim,sanjana.kim@company.com,Emergency Fix,,False,False,35,"{""severity"": 5, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00890,Control-40,Data_Protection,Critical,Remove,Compliant,enabled=True,enabled=False,2025-10-22 18:30:00,18,Xiulan Rao,xiulan.rao@company.com,Aditya Sullivan,aditya.sullivan@company.com,Troubleshooting,NIST,True,False,80,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00508,Control-71,DLP,Medium,Rollback,Under_Review,enabled=True,enabled=True,2025-10-23 09:08:00,9,Aditya Jackson,aditya.jackson@company.com,Pooja Anderson,pooja.anderson@company.com,Troubleshooting,CIS,False,False,40,"{""severity"": 15, ""status"": 15, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00500,Control-5,Cloud_Security,Critical,Enable,Remediated,enabled=False,enabled=True,2025-10-23 12:13:00,12,Fatima Kelly,fatima.kelly@company.com,Larry Kang,larry.kang@company.com,Emergency Fix,GDPR,False,False,35,"{""severity"": 40, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00577,Control-58,Encryption,High,Update,Under_Review,enabled=False,enabled=True,2025-10-23 17:05:00,17,Harsh Muller,harsh.muller@company.com,Meera Fischer,meera.fischer@company.com,Security Update,ISO,False,False,60,"{""severity"": 30, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00631,Control-74,Logging,Low,Modify,Drifted,enabled=True,enabled=False,2025-10-24 05:42:00,5,Andrew Hernandez,andrew.hernandez@company.com,Raja Yang,raja.yang@company.com,Performance Tuning,CIS,True,True,65,"{""severity"": 5, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00986,Control-50,Data_Protection,High,Modify,Drifted,enabled=False,enabled=False,2025-10-24 08:26:00,8,Nicholas Miller,nicholas.miller@company.com,James Han,james.han@company.com,Performance Tuning,CIS,True,False,100,"{""severity"": 30, ""status"": 30, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00795,Control-58,Endpoint,Critical,Modify,Remediated,enabled=True,enabled=True,2025-10-24 16:20:00,16,Rajesh Lee,rajesh.lee@company.com,Elena Clark,elena.clark@company.com,Security Update,GDPR,False,False,50,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00529,Control-48,Vulnerability,Low,Modify,Drifted,enabled=False,enabled=False,2025-10-24 20:52:00,20,Arjun Reilly,arjun.reilly@company.com,Shruti Weber,shruti.weber@company.com,Troubleshooting,,True,False,45,"{""severity"": 5, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00955,Control-34,DLP,Medium,Update,Under_Review,enabled=False,enabled=True,2025-10-25 16:12:00,16,Kevin Verma,kevin.verma@company.com,Rajesh Davis,rajesh.davis@company.com,Security Update,CIS,False,False,45,"{""severity"": 15, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00999,Control-61,Logging,Critical,Remove,Under_Review,enabled=True,enabled=True,2025-10-25 18:56:00,18,Isha Hwang,isha.hwang@company.com,Sanjana Jackson,sanjana.jackson@company.com,Security Update,ISO,False,False,85,"{""severity"": 40, ""status"": 15, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00851,Control-38,Vulnerability,Medium,Disable,Remediated,enabled=False,enabled=True,2025-10-26 13:21:00,13,Anthony Martinez,anthony.martinez@company.com,Rohan Hwang,rohan.hwang@company.com,Policy Change,PCI,False,False,40,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00535,Control-90,Access_Control,Info,Rollback,Remediated,enabled=False,enabled=False,2025-10-27 04:56:00,4,Matthew Pillai,matthew.pillai@company.com,Aisha Williams,aisha.williams@company.com,Performance Tuning,PCI,True,True,10,"{""severity"": 0, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",BENIGN
DRF00852,Control-96,Logging,Medium,Modify,Remediated,enabled=False,enabled=True,2025-10-28 16:54:00,16,Akshay Park,akshay.park@company.com,Jacob Thompson,jacob.thompson@company.com,Performance Tuning,ISO,False,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00719,Control-70,Cloud_Security,Critical,Rollback,Under_Review,enabled=True,enabled=False,2025-10-29 00:21:00,0,Nadia Patel,nadia.patel@company.com,Christopher Chen,christopher.chen@company.com,Security Update,,True,True,85,"{""severity"": 40, ""status"": 15, ""change_type"": 0, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 0}",CRITICAL_DRIFT
DRF00757,Control-59,DLP,High,Remove,Mitigated,enabled=True,enabled=True,2025-10-29 02:43:00,2,Fatima Quinn,fatima.quinn@company.com,Akshay Moore,akshay.moore@company.com,Policy Change,PCI,False,True,75,"{""severity"": 30, ""status"": 5, ""change_type"": 20, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00512,Control-74,Endpoint,Critical,Update,Drifted,enabled=True,enabled=True,2025-10-31 02:57:00,2,Brian Ghosh,brian.ghosh@company.com,Rohan Patel,rohan.patel@company.com,Performance Tuning,GDPR,False,True,95,"{""severity"": 40, ""status"": 30, ""change_type"": 5, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00618,Control-52,Network_Segmentation,High,Modify,Compliant,enabled=True,enabled=False,2025-10-31 05:30:00,5,Paul Thompson,paul.thompson@company.com,Arjun Williams,arjun.williams@company.com,Troubleshooting,,True,True,60,"{""severity"": 30, ""status"": -10, ""change_type"": 10, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00515,Control-21,Firewall,Low,Modify,Mitigated,enabled=True,enabled=False,2025-11-01 07:39:00,7,Nikhil Ghosh,nikhil.ghosh@company.com,Neha Singh,neha.singh@company.com,Troubleshooting,CIS,True,False,30,"{""severity"": 5, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00639,Control-79,Logging,Critical,Remove,Compliant,enabled=False,enabled=False,2025-11-01 23:35:00,23,David Han,david.han@company.com,Aditya Iyer,aditya.iyer@company.com,Security Update,CIS,True,False,80,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00923,Control-75,Endpoint,High,Modify,Compliant,enabled=False,enabled=False,2025-11-03 09:39:00,9,Sofia Park,sofia.park@company.com,George Lopez,george.lopez@company.com,Policy Change,,True,False,50,"{""severity"": 30, ""status"": -10, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00864,Control-13,Vulnerability,Critical,Remove,Remediated,enabled=False,enabled=False,2025-11-04 00:59:00,0,Arjun Singh,arjun.singh@company.com,Steven Anderson,steven.anderson@company.com,Emergency Fix,,True,True,80,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 0}",CRITICAL_DRIFT
DRF00578,Control-65,Firewall,Critical,Disable,Remediated,enabled=False,enabled=False,2025-11-04 08:39:00,8,Jacob Becker,jacob.becker@company.com,Stephen Wang,stephen.wang@company.com,Security Update,GDPR,True,False,85,"{""severity"": 40, ""status"": -10, ""change_type"": 25, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00669,Control-5,Firewall,Low,Update,Remediated,enabled=True,enabled=False,2025-11-04 15:55:00,15,Kenneth Hwang,kenneth.hwang@company.com,Ronald Jang,ronald.jang@company.com,Security Update,NIST,True,False,10,"{""severity"": 5, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00796,Control-68,Firewall,Info,Remove,Drifted,enabled=True,enabled=True,2025-11-04 21:18:00,21,Joshua Yang,joshua.yang@company.com,Christopher Schneider,christopher.schneider@company.com,Security Update,,False,False,50,"{""severity"": 0, ""status"": 30, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00552,Control-51,Endpoint,Low,Rollback,Drifted,enabled=True,enabled=False,2025-11-05 11:38:00,11,Ryan Jackson,ryan.jackson@company.com,Paul Patel,paul.patel@company.com,Emergency Fix,,True,False,35,"{""severity"": 5, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00985,Control-45,Encryption,Info,Remove,Remediated,enabled=False,enabled=True,2025-11-08 06:44:00,6,Nicholas Williams,nicholas.williams@company.com,Kenneth Martinez,kenneth.martinez@company.com,Troubleshooting,CIS,False,True,30,"{""severity"": 0, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",BENIGN
